index,base,input,MPFR,Posit64,Double,winner
793,0.085199,0.831347,0.835701546228189406,0.835701546228189484,0.835701546228189374,Double
794,0.325664,0.556462,0.644753541422446309,0.644753541422446341,0.644753541422446341,EQUAL
795,0.162214,0.647449,0.667460962769176741,0.667460962769176768,0.667460962769176769,Posit
796,0.32356,0.986725,1.038420824917025482,1.038420824917025475,1.038420824917025476,Double
797,0.931108,0.344821,0.992906417296939858,0.992906417296939847,0.992906417296939847,EQUAL
798,0.105185,0.208899,0.233886168288871251,0.233886168288871265,0.233886168288871266,Posit
799,0.962163,0.519449,1.093427873403205884,1.093427873403205907,1.093427873403205908,Posit
800,0.480019,0.41985,0.637724448251115493,0.637724448251115516,0.637724448251115517,Posit
801,0.158341,0.019752,0.159568650528377570,4.012952371604046497,0.159568650528377570,Double
802,0.594776,0.619365,0.858703671417486105,0.858703671417486158,0.858703671417486158,EQUAL
803,0.00472801,0.136516,0.136597725414478047,3.587359284267637171,0.136597725414478038,Double
804,0.375706,0.933596,1.006358307358928086,1.006358307358928172,1.006358307358928172,EQUAL
805,0.454694,0.0604752,0.458698349963563777,12.163351770685714825,0.458698349963563790,Double
806,0.262123,0.647345,0.698401467399959563,0.698401467399959563,0.698401467399959563,EQUAL
807,0.443886,0.733471,0.857329630904309144,0.857329630904309136,0.857329630904309137,Double
808,0.836158,0.458054,0.953401108084990911,0.953401108084990900,0.953401108084990900,EQUAL
809,0.256906,0.0266372,0.258283525483184085,6.938864519067881708,0.258283525483184062,Double
810,0.941805,0.254068,0.975472859025314800,0.975472859025314886,0.975472859025314776,Double
811,0.921948,0.852089,1.255405893091971708,1.255405893091971591,1.255405893091971592,Double
812,0.514719,0.327661,0.610161644206891041,0.610161644206891007,0.610161644206891007,EQUAL
813,0.688108,0.792151,1.049283726612580542,1.049283726612580514,1.049283726612580514,EQUAL
814,0.473957,0.572558,0.743274932780753743,0.743274932780753738,0.743274932780753739,Double
815,0.791033,0.181024,0.811482363574220444,0.811482363574220433,0.811482363574220433,EQUAL
816,0.139991,0.454244,0.475325905350212114,0.475325905350212130,0.475325905350212130,EQUAL
817,0.436332,0.0799298,0.443592669350769993,0.443592669350770019,0.443592669350770019,EQUAL
818,0.703859,0.38092,0.800322848971728765,0.800322848971728784,0.800322848971728784,EQUAL
